Date Registered,Date Watched,Onboarded,Paid,Student Country,Student Id,Minutes Watched
1/4/2022,5/19/2022,Yes,1,AU,259283,4.5
1/4/2022,5/20/2022,Yes,1,AU,259283,13.6
1/4/2022,5/26/2022,Yes,1,AU,259283,7.3
1/4/2022,6/5/2022,Yes,1,AU,259283,0.2
1/4/2022,6/6/2022,Yes,1,AU,259283,24.7
1/4/2022,6/9/2022,Yes,1,AU,259283,8.5
1/4/2022,6/14/2022,Yes,1,AU,259283,0.2
1/4/2022,6/15/2022,Yes,1,AU,259283,7.6
1/4/2022,6/21/2022,Yes,1,AU,259283,2.3
1/4/2022,6/30/2022,Yes,1,AU,259283,8.5
1/4/2022,7/1/2022,Yes,1,AU,259283,29
1/4/2022,7/2/2022,Yes,1,AU,259283,8.1
1/4/2022,7/3/2022,Yes,1,AU,259283,25.7
1/4/2022,7/4/2022,Yes,1,AU,259283,12.1
1/4/2022,7/5/2022,Yes,1,AU,259283,11.3
1/4/2022,7/6/2022,Yes,1,AU,259283,0.4
1/4/2022,7/7/2022,Yes,1,AU,259283,10.8
1/4/2022,7/8/2022,Yes,1,AU,259283,29.8
1/4/2022,7/9/2022,Yes,1,AU,259283,6.2
1/4/2022,7/14/2022,Yes,1,AU,259283,12.6
1/4/2022,7/15/2022,Yes,1,AU,259283,0.9
1/4/2022,7/17/2022,Yes,1,AU,259283,7.7
1/4/2022,7/21/2022,Yes,1,AU,259283,16
1/4/2022,7/24/2022,Yes,1,AU,259283,2
1/4/2022,10/12/2022,Yes,1,AU,259283,1.5
1/7/2022,1/18/2022,Yes,1,AU,259549,0.2
1/7/2022,1/25/2022,Yes,1,AU,259549,1.8
1/7/2022,1/26/2022,Yes,1,AU,259549,152.4
1/7/2022,2/1/2022,Yes,1,AU,259549,0.8
1/7/2022,2/6/2022,Yes,1,AU,259549,242.6
1/7/2022,2/7/2022,Yes,1,AU,259549,68.7
1/7/2022,2/8/2022,Yes,1,AU,259549,42.1
1/7/2022,2/9/2022,Yes,1,AU,259549,66.5
1/7/2022,2/11/2022,Yes,1,AU,259549,11.4
1/7/2022,3/20/2022,Yes,1,AU,259549,8.4
1/7/2022,4/13/2022,Yes,1,AU,259549,0.1
1/7/2022,6/22/2022,Yes,1,AU,259549,0.1
1/7/2022,7/1/2022,Yes,1,AU,259549,0.8
1/7/2022,9/9/2022,Yes,1,AU,259549,37.9
1/8/2022,1/8/2022,Yes,1,AU,259684,5.5
1/8/2022,1/21/2022,Yes,1,AU,259684,11
1/8/2022,2/2/2022,Yes,1,AU,259684,0.1
1/8/2022,2/3/2022,Yes,1,AU,259684,8.5
1/8/2022,2/5/2022,Yes,1,AU,259684,30
1/8/2022,2/12/2022,Yes,1,AU,259684,29.4
1/8/2022,2/14/2022,Yes,1,AU,259684,13.9
1/8/2022,2/15/2022,Yes,1,AU,259684,1
1/8/2022,2/18/2022,Yes,1,AU,259684,11.6
1/8/2022,2/19/2022,Yes,1,AU,259684,1.5
1/8/2022,2/21/2022,Yes,1,AU,259684,76.2
1/8/2022,2/22/2022,Yes,1,AU,259684,0.1
1/9/2022,1/9/2022,Yes,1,AU,259767,36.6
1/9/2022,1/10/2022,Yes,1,AU,259767,15.3
1/9/2022,1/12/2022,Yes,1,AU,259767,22.4
1/9/2022,1/14/2022,Yes,1,AU,259767,35.4
1/9/2022,1/16/2022,Yes,1,AU,259767,15.3
1/9/2022,1/17/2022,Yes,1,AU,259767,29.7
1/9/2022,1/18/2022,Yes,1,AU,259767,156.3
1/9/2022,1/19/2022,Yes,1,AU,259767,15.9
1/9/2022,1/20/2022,Yes,1,AU,259767,19.6
1/9/2022,1/21/2022,Yes,1,AU,259767,39.1
1/9/2022,1/22/2022,Yes,1,AU,259767,9.7
1/9/2022,1/23/2022,Yes,1,AU,259767,13.9
1/9/2022,1/24/2022,Yes,1,AU,259767,10.6
1/9/2022,1/25/2022,Yes,1,AU,259767,8.2
1/9/2022,1/26/2022,Yes,1,AU,259767,37.1
1/9/2022,1/28/2022,Yes,1,AU,259767,44.7
1/9/2022,1/31/2022,Yes,1,AU,259767,29.6
1/9/2022,2/1/2022,Yes,1,AU,259767,58.7
1/9/2022,2/2/2022,Yes,1,AU,259767,48.7
1/9/2022,2/3/2022,Yes,1,AU,259767,27.5
1/9/2022,2/4/2022,Yes,1,AU,259767,16.1
1/9/2022,2/5/2022,Yes,1,AU,259767,8.2
1/9/2022,2/6/2022,Yes,1,AU,259767,12.9
1/9/2022,2/7/2022,Yes,1,AU,259767,18.4
1/9/2022,2/8/2022,Yes,1,AU,259767,5
1/9/2022,2/9/2022,Yes,1,AU,259767,26.9
1/9/2022,2/10/2022,Yes,1,AU,259767,27.5
1/9/2022,2/11/2022,Yes,1,AU,259767,11.6
1/9/2022,2/12/2022,Yes,1,AU,259767,40.5
1/9/2022,2/14/2022,Yes,1,AU,259767,33.1
1/9/2022,2/16/2022,Yes,1,AU,259767,44.1
1/9/2022,2/18/2022,Yes,1,AU,259767,32.3
1/9/2022,2/19/2022,Yes,1,AU,259767,24.9
1/9/2022,2/20/2022,Yes,1,AU,259767,16.1
1/9/2022,2/21/2022,Yes,1,AU,259767,18.7
1/9/2022,2/23/2022,Yes,1,AU,259767,8.8
1/9/2022,3/1/2022,Yes,1,AU,259767,15.8
1/9/2022,3/2/2022,Yes,1,AU,259767,47.1
1/9/2022,3/3/2022,Yes,1,AU,259767,33.1
1/9/2022,3/4/2022,Yes,1,AU,259767,26.4
1/9/2022,3/5/2022,Yes,1,AU,259767,14.2
1/9/2022,3/7/2022,Yes,1,AU,259767,15.9
1/9/2022,3/8/2022,Yes,1,AU,259767,20.9
1/9/2022,3/9/2022,Yes,1,AU,259767,57.1
1/9/2022,3/10/2022,Yes,1,AU,259767,36.5
1/9/2022,4/2/2022,Yes,1,AU,259767,55.3
1/9/2022,4/3/2022,Yes,1,AU,259767,35.7
1/9/2022,4/4/2022,Yes,1,AU,259767,39.8
1/9/2022,4/5/2022,Yes,1,AU,259767,56.6
1/9/2022,4/6/2022,Yes,1,AU,259767,15.8
1/9/2022,4/7/2022,Yes,1,AU,259767,14.6
1/9/2022,4/8/2022,Yes,1,AU,259767,9.1
1/9/2022,4/9/2022,Yes,1,AU,259767,5.4
1/9/2022,4/10/2022,Yes,1,AU,259767,22.8
1/9/2022,4/11/2022,Yes,1,AU,259767,13.2
1/9/2022,4/12/2022,Yes,1,AU,259767,25.9
1/9/2022,4/13/2022,Yes,1,AU,259767,8.7
1/9/2022,4/15/2022,Yes,1,AU,259767,3.6
1/9/2022,4/16/2022,Yes,1,AU,259767,38.7
1/9/2022,4/17/2022,Yes,1,AU,259767,3.3
1/9/2022,4/18/2022,Yes,1,AU,259767,19.9
1/9/2022,4/19/2022,Yes,1,AU,259767,3.7
1/9/2022,4/20/2022,Yes,1,AU,259767,44.8
1/9/2022,4/21/2022,Yes,1,AU,259767,2.8
1/9/2022,4/22/2022,Yes,1,AU,259767,4.3
1/9/2022,4/23/2022,Yes,1,AU,259767,30.7
1/9/2022,4/25/2022,Yes,1,AU,259767,60.1
1/9/2022,4/26/2022,Yes,1,AU,259767,48.7
1/9/2022,4/27/2022,Yes,1,AU,259767,48.9
1/9/2022,4/28/2022,Yes,1,AU,259767,3.9
1/9/2022,4/29/2022,Yes,1,AU,259767,33.8
1/9/2022,4/30/2022,Yes,1,AU,259767,43.8
1/9/2022,5/4/2022,Yes,1,AU,259767,58.1
1/9/2022,5/17/2022,Yes,1,AU,259767,88.3
1/9/2022,5/20/2022,Yes,1,AU,259767,75.5
1/9/2022,5/21/2022,Yes,1,AU,259767,110.6
1/9/2022,5/23/2022,Yes,1,AU,259767,71.1
1/9/2022,5/24/2022,Yes,1,AU,259767,69.3
1/9/2022,5/25/2022,Yes,1,AU,259767,24.3
1/9/2022,5/28/2022,Yes,1,AU,259767,15.8
1/9/2022,6/6/2022,Yes,1,AU,259767,18.5
1/9/2022,6/7/2022,Yes,1,AU,259767,39
1/9/2022,6/8/2022,Yes,1,AU,259767,37.7
1/9/2022,6/10/2022,Yes,1,AU,259767,79.9
1/9/2022,6/12/2022,Yes,1,AU,259767,61.6
1/9/2022,6/14/2022,Yes,1,AU,259767,97.5
1/9/2022,6/15/2022,Yes,1,AU,259767,57.8
1/9/2022,6/17/2022,Yes,1,AU,259767,49.7
1/9/2022,6/18/2022,Yes,1,AU,259767,10.8
1/9/2022,6/19/2022,Yes,1,AU,259767,17.8
1/9/2022,6/21/2022,Yes,1,AU,259767,89.2
1/9/2022,6/22/2022,Yes,1,AU,259767,29.2
1/9/2022,6/23/2022,Yes,1,AU,259767,58.2
1/9/2022,6/24/2022,Yes,1,AU,259767,43
1/9/2022,6/25/2022,Yes,1,AU,259767,18.1
1/9/2022,6/27/2022,Yes,1,AU,259767,68.1
1/9/2022,6/29/2022,Yes,1,AU,259767,14.5
1/9/2022,7/1/2022,Yes,1,AU,259767,33
1/9/2022,7/10/2022,Yes,1,AU,259767,20.3
1/9/2022,7/11/2022,Yes,1,AU,259767,29
1/9/2022,7/21/2022,Yes,1,AU,259767,79.7
1/9/2022,7/23/2022,Yes,1,AU,259767,40
1/9/2022,7/25/2022,Yes,1,AU,259767,47
1/9/2022,7/26/2022,Yes,1,AU,259767,69.7
1/9/2022,7/27/2022,Yes,1,AU,259767,104.6
1/9/2022,7/28/2022,Yes,1,AU,259767,70.3
1/9/2022,7/29/2022,Yes,1,AU,259767,11.8
1/9/2022,7/30/2022,Yes,1,AU,259767,9.5
1/9/2022,7/31/2022,Yes,1,AU,259767,11.6
1/9/2022,9/23/2022,Yes,1,AU,259767,0.1
1/9/2022,10/13/2022,Yes,1,AU,259767,0.1
1/9/2022,10/14/2022,Yes,1,AU,259767,9
1/9/2022,10/17/2022,Yes,1,AU,259767,4.3
1/12/2022,1/12/2022,Yes,1,AU,260126,57.7
1/12/2022,1/13/2022,Yes,1,AU,260126,55.7
1/12/2022,1/14/2022,Yes,1,AU,260126,73.1
1/12/2022,1/17/2022,Yes,1,AU,260126,2.1
1/12/2022,1/18/2022,Yes,1,AU,260126,91.2
1/12/2022,1/19/2022,Yes,1,AU,260126,128.7
1/12/2022,1/20/2022,Yes,1,AU,260126,23.6
1/12/2022,1/21/2022,Yes,1,AU,260126,103.8
1/12/2022,1/22/2022,Yes,1,AU,260126,1.5
1/12/2022,1/24/2022,Yes,1,AU,260126,70.6
1/12/2022,1/25/2022,Yes,1,AU,260126,72.6
1/12/2022,1/26/2022,Yes,1,AU,260126,124
1/12/2022,1/27/2022,Yes,1,AU,260126,111.1
1/12/2022,1/28/2022,Yes,1,AU,260126,69.6
1/12/2022,1/31/2022,Yes,1,AU,260126,78.9
1/12/2022,2/1/2022,Yes,1,AU,260126,164.1
1/12/2022,2/2/2022,Yes,1,AU,260126,33.2
1/12/2022,2/3/2022,Yes,1,AU,260126,122.7
1/12/2022,2/7/2022,Yes,1,AU,260126,41.2
1/12/2022,2/8/2022,Yes,1,AU,260126,14.2
1/12/2022,2/9/2022,Yes,1,AU,260126,65.5
1/12/2022,2/10/2022,Yes,1,AU,260126,38
1/12/2022,2/14/2022,Yes,1,AU,260126,32.1
1/12/2022,6/19/2022,Yes,1,AU,260126,14.4
1/12/2022,9/22/2022,Yes,1,AU,260126,37.4
1/12/2022,9/24/2022,Yes,1,AU,260126,14.7
1/12/2022,10/2/2022,Yes,1,AU,260126,25.6
1/12/2022,10/9/2022,Yes,1,AU,260126,18.6
1/22/2022,1/23/2022,Yes,1,AU,261227,6.9
1/22/2022,3/12/2022,Yes,1,AU,261227,24.6
1/22/2022,3/13/2022,Yes,1,AU,261227,109.8
1/22/2022,3/14/2022,Yes,1,AU,261227,27.8
1/23/2022,1/31/2022,Yes,1,AU,261323,39.7
1/23/2022,2/4/2022,Yes,1,AU,261323,11.6
1/23/2022,2/14/2022,Yes,1,AU,261323,26.8
1/23/2022,2/22/2022,Yes,1,AU,261323,23.9
1/23/2022,2/25/2022,Yes,1,AU,261323,1.1
1/23/2022,2/28/2022,Yes,1,AU,261323,41.7
1/23/2022,3/1/2022,Yes,1,AU,261323,8.7
1/23/2022,3/6/2022,Yes,1,AU,261323,11.7
1/23/2022,3/8/2022,Yes,1,AU,261323,30
1/23/2022,3/15/2022,Yes,1,AU,261323,0.1
1/23/2022,3/21/2022,Yes,1,AU,261323,2
1/23/2022,3/28/2022,Yes,1,AU,261323,12
1/23/2022,3/30/2022,Yes,1,AU,261323,12.2
1/23/2022,5/21/2022,Yes,1,AU,261323,20.3
1/23/2022,5/26/2022,Yes,1,AU,261323,30.3
1/23/2022,6/22/2022,Yes,1,AU,261323,46.1
1/23/2022,6/23/2022,Yes,1,AU,261323,11.6
1/24/2022,1/25/2022,Yes,1,AU,261408,2.6
1/24/2022,2/14/2022,Yes,1,AU,261408,0.2
1/24/2022,2/16/2022,Yes,1,AU,261408,0.6
1/24/2022,2/17/2022,Yes,1,AU,261408,16.8
1/24/2022,3/22/2022,Yes,1,AU,261408,0.5
1/24/2022,3/23/2022,Yes,1,AU,261408,2.9
1/24/2022,3/30/2022,Yes,1,AU,261408,23.8
1/24/2022,4/11/2022,Yes,1,AU,261408,5.3
1/24/2022,5/15/2022,Yes,1,AU,261408,0.3
1/24/2022,6/9/2022,Yes,1,AU,261408,27.6
1/24/2022,6/10/2022,Yes,1,AU,261408,0.9
1/24/2022,6/21/2022,Yes,1,AU,261408,20.4
1/24/2022,8/15/2022,Yes,1,AU,261408,13.1
1/24/2022,8/23/2022,Yes,1,AU,261408,1.2
1/24/2022,9/27/2022,Yes,1,AU,261408,3.5
1/24/2022,10/13/2022,Yes,1,AU,261408,91.4
1/24/2022,10/14/2022,Yes,1,AU,261408,28.4
1/24/2022,10/15/2022,Yes,1,AU,261408,8.4
1/24/2022,10/19/2022,Yes,1,AU,261408,19.4
1/27/2022,4/1/2022,Yes,1,AU,261735,2.4
1/27/2022,4/18/2022,Yes,1,AU,261735,8.8
1/27/2022,4/19/2022,Yes,1,AU,261735,28.7
1/27/2022,4/21/2022,Yes,1,AU,261735,4.6
1/27/2022,4/22/2022,Yes,1,AU,261735,28.9
1/27/2022,4/24/2022,Yes,1,AU,261735,21.9
1/27/2022,4/25/2022,Yes,1,AU,261735,52.8
1/27/2022,4/26/2022,Yes,1,AU,261735,29.6
1/27/2022,4/28/2022,Yes,1,AU,261735,13.9
1/27/2022,4/29/2022,Yes,1,AU,261735,43.5
1/27/2022,4/30/2022,Yes,1,AU,261735,23.5
1/27/2022,5/2/2022,Yes,1,AU,261735,12.2
1/27/2022,5/5/2022,Yes,1,AU,261735,13.2
1/27/2022,5/9/2022,Yes,1,AU,261735,22.4
1/27/2022,5/12/2022,Yes,1,AU,261735,11.4
1/27/2022,5/16/2022,Yes,1,AU,261735,3.5
1/27/2022,5/24/2022,Yes,1,AU,261735,40.8
1/27/2022,5/27/2022,Yes,1,AU,261735,14.2
1/27/2022,5/28/2022,Yes,1,AU,261735,0.3
1/27/2022,5/29/2022,Yes,1,AU,261735,21.1
1/27/2022,5/30/2022,Yes,1,AU,261735,21.9
1/27/2022,5/31/2022,Yes,1,AU,261735,16.1
1/27/2022,6/7/2022,Yes,1,AU,261735,16.3
1/27/2022,6/8/2022,Yes,1,AU,261735,9.6
1/27/2022,6/9/2022,Yes,1,AU,261735,15.2
1/27/2022,6/10/2022,Yes,1,AU,261735,5.7
1/27/2022,6/11/2022,Yes,1,AU,261735,9.9
1/27/2022,6/12/2022,Yes,1,AU,261735,11.2
1/27/2022,6/13/2022,Yes,1,AU,261735,16.3
1/27/2022,6/14/2022,Yes,1,AU,261735,13.1
1/27/2022,6/15/2022,Yes,1,AU,261735,7.9
1/27/2022,6/27/2022,Yes,1,AU,261735,25.9
1/27/2022,6/28/2022,Yes,1,AU,261735,0.6
1/27/2022,6/30/2022,Yes,1,AU,261735,18.5
1/27/2022,7/1/2022,Yes,1,AU,261735,58.4
1/27/2022,7/2/2022,Yes,1,AU,261735,6.7
1/27/2022,7/3/2022,Yes,1,AU,261735,13.8
1/27/2022,7/5/2022,Yes,1,AU,261735,19.2
1/27/2022,7/6/2022,Yes,1,AU,261735,21.8
1/27/2022,7/7/2022,Yes,1,AU,261735,5
1/27/2022,7/8/2022,Yes,1,AU,261735,15.3
1/27/2022,7/12/2022,Yes,1,AU,261735,10.2
1/27/2022,7/14/2022,Yes,1,AU,261735,15.2
1/27/2022,8/21/2022,Yes,1,AU,261735,2
1/27/2022,8/29/2022,Yes,1,AU,261735,10.9
1/27/2022,8/30/2022,Yes,1,AU,261735,9
1/27/2022,9/5/2022,Yes,1,AU,261735,11.8
1/27/2022,9/6/2022,Yes,1,AU,261735,8.9
1/27/2022,9/7/2022,Yes,1,AU,261735,17.3
1/27/2022,9/8/2022,Yes,1,AU,261735,0.3
1/27/2022,9/9/2022,Yes,1,AU,261735,10
1/27/2022,9/11/2022,Yes,1,AU,261735,1.6
1/27/2022,9/13/2022,Yes,1,AU,261735,28.4
1/27/2022,9/14/2022,Yes,1,AU,261735,23.9
1/27/2022,9/20/2022,Yes,1,AU,261735,1.4
1/27/2022,9/25/2022,Yes,1,AU,261735,17.8
1/27/2022,10/4/2022,Yes,1,AU,261735,6.5
1/27/2022,10/5/2022,Yes,1,AU,261735,2.9
1/27/2022,10/6/2022,Yes,1,AU,261735,20.6
1/27/2022,10/7/2022,Yes,1,AU,261735,24.6
1/27/2022,10/8/2022,Yes,1,AU,261735,12.4
1/27/2022,10/10/2022,Yes,1,AU,261735,20.8
1/27/2022,10/11/2022,Yes,1,AU,261735,2.9
1/27/2022,10/12/2022,Yes,1,AU,261735,5.5
1/27/2022,10/14/2022,Yes,1,AU,261735,6.7
2/3/2022,2/22/2022,Yes,1,AU,262412,40.5
2/3/2022,2/23/2022,Yes,1,AU,262412,158
2/3/2022,2/24/2022,Yes,1,AU,262412,140.5
2/3/2022,2/25/2022,Yes,1,AU,262412,62.1
2/3/2022,2/26/2022,Yes,1,AU,262412,69.6
2/3/2022,2/28/2022,Yes,1,AU,262412,35.7
2/3/2022,3/1/2022,Yes,1,AU,262412,145.1
2/3/2022,3/6/2022,Yes,1,AU,262412,55.5
2/3/2022,3/7/2022,Yes,1,AU,262412,12.5
2/3/2022,3/8/2022,Yes,1,AU,262412,82.4
2/3/2022,3/9/2022,Yes,1,AU,262412,55.1
2/3/2022,3/16/2022,Yes,1,AU,262412,6.4
2/3/2022,3/21/2022,Yes,1,AU,262412,4.2
2/3/2022,3/22/2022,Yes,1,AU,262412,65.2
2/3/2022,3/23/2022,Yes,1,AU,262412,67.2
2/3/2022,3/25/2022,Yes,1,AU,262412,21.2
2/3/2022,4/11/2022,Yes,1,AU,262412,18.4
2/3/2022,4/12/2022,Yes,1,AU,262412,0.7
2/3/2022,4/19/2022,Yes,1,AU,262412,26.3
2/3/2022,5/10/2022,Yes,1,AU,262412,3.5
2/3/2022,5/24/2022,Yes,1,AU,262412,35.4
2/3/2022,5/25/2022,Yes,1,AU,262412,98.5
2/3/2022,5/26/2022,Yes,1,AU,262412,8.2
2/3/2022,5/27/2022,Yes,1,AU,262412,197
2/3/2022,5/28/2022,Yes,1,AU,262412,71.9
2/3/2022,6/13/2022,Yes,1,AU,262412,25.4
2/3/2022,6/14/2022,Yes,1,AU,262412,64.3
2/3/2022,6/15/2022,Yes,1,AU,262412,71.4
2/3/2022,6/16/2022,Yes,1,AU,262412,66.7
2/3/2022,9/22/2022,Yes,1,AU,262412,25.1
2/3/2022,9/25/2022,Yes,1,AU,262412,36.5
2/3/2022,9/26/2022,Yes,1,AU,262412,33.9
2/3/2022,9/27/2022,Yes,1,AU,262412,10.3
2/3/2022,9/28/2022,Yes,1,AU,262412,22.5
2/3/2022,10/9/2022,Yes,1,AU,262412,36.2
2/3/2022,10/10/2022,Yes,1,AU,262412,20.4
2/3/2022,10/12/2022,Yes,1,AU,262412,15.1
2/3/2022,10/18/2022,Yes,1,AU,262412,20.5
2/14/2022,2/15/2022,Yes,1,AU,263692,19.8
2/14/2022,2/24/2022,Yes,1,AU,263692,33.7
2/17/2022,2/17/2022,Yes,1,AU,263933,10.5
2/17/2022,4/19/2022,Yes,1,AU,263933,4.5
2/22/2022,2/25/2022,Yes,1,AU,264572,35.5
2/22/2022,2/26/2022,Yes,1,AU,264572,40.9
2/22/2022,2/27/2022,Yes,1,AU,264572,36.9
2/22/2022,2/28/2022,Yes,1,AU,264572,29.2
2/22/2022,3/1/2022,Yes,1,AU,264572,4.2
2/22/2022,3/2/2022,Yes,1,AU,264572,41.2
2/22/2022,3/5/2022,Yes,1,AU,264572,35
2/22/2022,3/6/2022,Yes,1,AU,264572,30.2
2/22/2022,3/7/2022,Yes,1,AU,264572,1.8
2/22/2022,3/8/2022,Yes,1,AU,264572,69.4
2/22/2022,3/9/2022,Yes,1,AU,264572,171.1
2/22/2022,3/10/2022,Yes,1,AU,264572,193.1
2/22/2022,3/11/2022,Yes,1,AU,264572,49.7
2/22/2022,3/12/2022,Yes,1,AU,264572,38.3
2/22/2022,3/13/2022,Yes,1,AU,264572,27.8
2/22/2022,3/19/2022,Yes,1,AU,264572,0.2
2/22/2022,3/29/2022,Yes,1,AU,264572,20.8
2/22/2022,10/10/2022,Yes,1,AU,264572,9.7
2/23/2022,2/23/2022,Yes,1,AU,264677,83.1
2/23/2022,2/26/2022,Yes,1,AU,264677,41.4
3/6/2022,3/6/2022,Yes,1,AU,266123,17.7
3/6/2022,3/7/2022,Yes,1,AU,266123,27
3/6/2022,4/2/2022,Yes,1,AU,266123,0.6
3/14/2022,3/14/2022,Yes,1,AU,267254,10
3/18/2022,3/18/2022,Yes,1,AU,267778,162.6
3/18/2022,3/19/2022,Yes,1,AU,267778,60
3/18/2022,3/20/2022,Yes,1,AU,267778,10.7
3/18/2022,3/23/2022,Yes,1,AU,267778,32.6
3/18/2022,4/11/2022,Yes,1,AU,267778,6
3/19/2022,3/19/2022,Yes,1,AU,267919,59.7
3/19/2022,4/3/2022,Yes,1,AU,267919,26.1
3/19/2022,4/9/2022,Yes,1,AU,267919,5.7
3/19/2022,4/24/2022,Yes,1,AU,267919,10
3/19/2022,4/26/2022,Yes,1,AU,267919,3.8
3/19/2022,5/1/2022,Yes,1,AU,267919,26.2
3/19/2022,5/6/2022,Yes,1,AU,267919,0.4
3/19/2022,5/7/2022,Yes,1,AU,267919,14.2
3/19/2022,5/14/2022,Yes,1,AU,267919,22
3/19/2022,5/22/2022,Yes,1,AU,267919,41.4
3/19/2022,5/23/2022,Yes,1,AU,267919,42.8
3/19/2022,5/27/2022,Yes,1,AU,267919,83.5
3/19/2022,6/1/2022,Yes,1,AU,267919,24.7
3/22/2022,3/22/2022,Yes,1,AU,268352,14.2
3/22/2022,3/23/2022,Yes,1,AU,268352,108
3/22/2022,3/24/2022,Yes,1,AU,268352,40
3/22/2022,3/26/2022,Yes,1,AU,268352,0.8
3/22/2022,3/27/2022,Yes,1,AU,268352,75.4
3/22/2022,3/28/2022,Yes,1,AU,268352,30.8
3/22/2022,3/29/2022,Yes,1,AU,268352,104.3
3/22/2022,3/30/2022,Yes,1,AU,268352,19
3/22/2022,3/31/2022,Yes,1,AU,268352,90.6
3/22/2022,4/2/2022,Yes,1,AU,268352,70.3
3/22/2022,4/4/2022,Yes,1,AU,268352,53.1
3/22/2022,4/5/2022,Yes,1,AU,268352,43.9
3/22/2022,4/6/2022,Yes,1,AU,268352,11.1
3/22/2022,4/7/2022,Yes,1,AU,268352,51.3
3/22/2022,4/9/2022,Yes,1,AU,268352,26.4
3/22/2022,4/12/2022,Yes,1,AU,268352,57.8
3/22/2022,4/13/2022,Yes,1,AU,268352,69.5
3/22/2022,4/15/2022,Yes,1,AU,268352,11.1
3/22/2022,4/17/2022,Yes,1,AU,268352,8.2
3/22/2022,4/28/2022,Yes,1,AU,268352,31.5
3/22/2022,5/24/2022,Yes,1,AU,268352,1.7
3/24/2022,3/24/2022,Yes,1,AU,268465,32.3
3/24/2022,3/25/2022,Yes,1,AU,268465,11.4
3/24/2022,3/26/2022,Yes,1,AU,268465,7.7
3/24/2022,4/3/2022,Yes,1,AU,268465,16.3
3/24/2022,4/4/2022,Yes,1,AU,268465,29.3
3/24/2022,4/5/2022,Yes,1,AU,268465,30.2
3/24/2022,4/23/2022,Yes,1,AU,268465,16.6
3/24/2022,4/30/2022,Yes,1,AU,268465,39.2
3/24/2022,5/1/2022,Yes,1,AU,268465,13.5
3/24/2022,5/12/2022,Yes,1,AU,268465,44.3
3/24/2022,5/13/2022,Yes,1,AU,268465,0.8
3/24/2022,5/18/2022,Yes,1,AU,268465,42.3
3/24/2022,5/24/2022,Yes,1,AU,268465,4.1
3/24/2022,9/17/2022,Yes,1,AU,268465,5
3/24/2022,9/26/2022,Yes,1,AU,268465,15
3/24/2022,10/12/2022,Yes,1,AU,268465,22.8
3/24/2022,10/20/2022,Yes,1,AU,268465,4.6
3/30/2022,3/30/2022,Yes,1,AU,268940,129.1
3/30/2022,3/31/2022,Yes,1,AU,268940,33.4
3/30/2022,4/1/2022,Yes,1,AU,268940,302.3
3/30/2022,4/2/2022,Yes,1,AU,268940,131
3/30/2022,4/3/2022,Yes,1,AU,268940,70.4
3/30/2022,4/4/2022,Yes,1,AU,268940,23.7
3/30/2022,4/5/2022,Yes,1,AU,268940,93.3
3/30/2022,4/6/2022,Yes,1,AU,268940,103.7
3/30/2022,4/7/2022,Yes,1,AU,268940,28.1
3/30/2022,4/8/2022,Yes,1,AU,268940,95.3
4/18/2022,4/19/2022,Yes,1,AU,271220,137.2
4/18/2022,4/22/2022,Yes,1,AU,271220,9.5
4/18/2022,5/1/2022,Yes,1,AU,271220,9.8
4/18/2022,5/2/2022,Yes,1,AU,271220,35.3
4/23/2022,4/23/2022,Yes,1,AU,271670,32.7
4/23/2022,4/25/2022,Yes,1,AU,271670,50.1
4/23/2022,4/27/2022,Yes,1,AU,271670,97.3
4/23/2022,4/28/2022,Yes,1,AU,271670,75.7
4/23/2022,5/16/2022,Yes,1,AU,271670,9.8
4/23/2022,6/13/2022,Yes,1,AU,271670,1.8
4/23/2022,6/14/2022,Yes,1,AU,271670,0.3
5/16/2022,5/30/2022,Yes,1,AU,274087,4
5/16/2022,6/24/2022,Yes,1,AU,274087,16
5/16/2022,6/25/2022,Yes,1,AU,274087,2.9
5/16/2022,6/26/2022,Yes,1,AU,274087,55.5
5/16/2022,6/29/2022,Yes,1,AU,274087,37.8
5/16/2022,6/30/2022,Yes,1,AU,274087,7
5/16/2022,7/1/2022,Yes,1,AU,274087,7.6
5/16/2022,7/5/2022,Yes,1,AU,274087,25.1
5/16/2022,7/6/2022,Yes,1,AU,274087,18.6
5/16/2022,7/10/2022,Yes,1,AU,274087,55.2
5/16/2022,7/11/2022,Yes,1,AU,274087,3
5/23/2022,6/18/2022,Yes,1,AU,274880,19.1
5/23/2022,6/29/2022,Yes,1,AU,274880,4.8
5/23/2022,6/30/2022,Yes,1,AU,274880,34.9
5/23/2022,7/1/2022,Yes,1,AU,274880,148.5
5/23/2022,7/2/2022,Yes,1,AU,274880,32.8
5/23/2022,7/3/2022,Yes,1,AU,274880,48.1
5/25/2022,6/14/2022,Yes,1,AU,274985,29.5
5/25/2022,6/19/2022,Yes,1,AU,274985,4.1
5/25/2022,6/21/2022,Yes,1,AU,274985,38.1
6/1/2022,6/1/2022,Yes,1,AU,275664,44.8
6/1/2022,6/4/2022,Yes,1,AU,275682,2.3
6/1/2022,6/6/2022,Yes,1,AU,275682,4.8
6/1/2022,7/2/2022,Yes,1,AU,275682,6.7
6/1/2022,7/4/2022,Yes,1,AU,275682,15.7
6/1/2022,7/5/2022,Yes,1,AU,275682,8.1
6/4/2022,6/4/2022,Yes,1,AU,276510,40.8
6/4/2022,6/5/2022,Yes,1,AU,276510,34.8
